Country/Region;Country_Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Suecia;SWE;3310997354,30;3497752265,29;3718924258,72;4032439320,91;4573144651,28;4928599649,02;5255843904,11;5621078612,81;6093514012,10;7011678685,06;8362522809,87;9215370569,07;10790841802,45;14835409291,78;19375137405,96;21260077549,25;22510340228,20;23577357416,99;26861948655,53;34178610016,09;38589321212,41;36094521072,80;34439813930,54;34711176585,67;36779614956,84;37268758121,32;45859726683,14;55059451611,89;61701442257,47;64474150677,07;73113159931,07;71559304836,71;73802924035,85;64759616619,99;76951399688,96;99234716050,08;105111989263,35;104930909376,68;108380482773,37;109934280596,44;113698565846,63;104038105933,72;110067473888,53;134823837849,20;164409367388,32;176558857769,87;200916212626,39;233886636681,07;254126018418,78;189692701664,53;221523364067,81;259899243504,96;248769750722,60;249565101475,47;251793490103,54;221067597699,19;220140602021,14;236613045812,24;253749019031,88;249617661432,99
Eswatini;SWZ;16939661,21;18059638,81;21979560,41;32059358,81;34999300,01;46339073,22;56278874,42;55018899,62;60338793,22;68458630,83;78398432,03;92561521,25;98347860,02;156195965,42;215452538,63;210277214,33;206301747,93;198827046,92;214351425,94;259206462,34;404340010,27;429712460,06;356879720,02;345031864,29;274452653,70;204597597,73;308884026,26;478094302,55;531955179,24;586189842,53;657911722,65;685120414,30;736802699,86;777483857,15;903787315,53;1019656474,87;951315563,00;1053208550,35;1059266139,68;1006123414,35;1238728118,97;1141012626,17;1160646199,97;1840996073,87;1981737785,62;1804665324,80;1837879805,07;2118881695,86;1744257989,15;1775447608,48;2062831284,49;1678871396,90;1793016565,16;1863608072,42;1939667087,45;1751537858,05;1681302489,53;1915868748,78;1886791240,25;2052248996,54
Sint Maarten (Dutch part);SXM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1029217877,09;1116927374,30;1241284916,20;1251843575,42;1220502793,30;1168882681,56;932737430,17;800000000,00;
Seychelles;SYC;;;;;;;;;;;;;;;;;8673003,35;11089068,32;15164545,92;21890203,95;21153012,78;17156023,23;15274073,04;20279885,78;25707951,23;27990001,40;18399843,50;22156074,17;31823883,79;34277207,20;56494406,87;48828767,51;47962865,34;51147737,14;50570631,75;53235893,24;139524537,72;113250303,40;122321126,55;145086382,78;464069445,90;521402304,74;543132354,01;627255559,46;621180909,09;719670181,82;857524992,30;936671039,08;980668675,72;915141837,93;909788635,87;1020732566,03;1053115826,68;1206117252,88;1182012881,56;1117028068,41;1151761314,15;1351236868,14;1333887194,05;1368168575,20
República Árabe Siria;SYR;183179975,97;166354556,62;232483194,23;233218642,82;223808511,76;250836078,30;237017341,03;248911546,60;304528170,60;384128076,56;382808209,78;459140870,58;567251419,63;730240855,93;1269930698,16;1493538004,58;1523378473,31;1429054704,74;1407153910,39;1941933093,66;2433274526,38;2481042398,80;2317931317,52;2382576880,89;2222309622,75;2063703244,45;1530228810,92;1817810205,67;1813488338,78;2439160454,67;3488165259,69;3168250000,00;3479921426,48;3816418520,73;3346540000,00;3537504990,02;4388662674,65;4702704280,16;4640692307,69;5129922480,62;6839334310,24;7464741325,58;8216795445,30;7305994716,52;10048415841,58;11655517241,38;13167996089,93;15613886331,60;;;;;;;;;;;;
Islas Turcas y Caicos;TCA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chad;TCD;41987616,15;46459419,30;50177660,43;48137413,96;53846256,49;56286114,08;60213093,62;64603586,24;67829222,52;62287914,77;76302006,29;79858965,59;85268097,46;101796566,30;120007833,18;124525763,30;139294049,60;143615634,21;182936219,15;178553422,86;175041293,64;132421607,30;54751112,17;136673323,98;165602339,47;123003840,70;143026030,43;179740702,66;222673412,86;197582396,45;234367649,89;224348650,81;208710953,27;194955465,87;190020005,23;317076043,92;281984797,65;286444689,41;322640866,59;281123360,42;233937659,16;250908652,50;253418848,02;675636759,19;2256048302,99;3190156278,40;3534906245,60;3849613664,06;4437596327,13;3264609061,49;3930727091,04;4732260047,67;4757484164,63;4347930831,08;4762356368,20;3285310490,30;2655214530,54;3387430128,68;4067531256,39;4157368098,57
Asia oriental y el Pacífico (BIRF y la AIF);TEA;5573172118,57;4962748863,00;4751423382,23;5382869208,65;5876806134,64;6637273999,10;7168953680,34;7004627430,21;7323363364,86;7689571324,02;8223874962,12;9085063581,50;11138341839,57;18202151746,63;27495628194,91;26351873248,29;29575001730,63;35197388353,98;37999039186,08;51900158443,65;66860432255,96;72004918286,32;76374010335,25;79414464873,60;87486871487,92;83956309039,35;81787016798,47;101876354732,07;125217927687,51;135796764854,07;157789936071,33;183009906136,54;214834087629,93;242629042738,63;307131488727,04;379028178833,10;427638322728,57;471635565804,63;438733267209,07;474331543119,21;574929732568,60;570301775982,39;647480851856,36;798475442377,75;1024879365799,39;1255121710858,75;1551876614797,37;1902724827982,55;2238224541617,05;1895515333093,59;2469679116030,70;2961215294167,35;3157396053698,91;3360348751299,03;3492541827802,96;3331142503775,08;3186006219563,88;3540051200815,66;3879716585945,21;3865765559546,42
Europa y Asia central (BIRF y la AIF);TEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;219485274982,90;173516334446,14;460760788190,94;300585240576,13;236054419450,91;255552513128,37;248558764649,44;259216592804,49;258100508791,23;240954491312,57;289768676765,61;298082148220,14;327159040640,05;409116421830,40;541636353035,05;669759309845,56;818271472756,45;1007077408717,79;1304578345694,39;948035258818,43;1152936280590,38;1455010641545,44;1495339308285,75;1534575813097,84;1513283843557,75;1195168765011,39;1125016575933,78;1324272523572,56;1542292700101,05;1535099513140,68
Togo;TGO;37708626,31;49603527,44;46343063,39;36412064,25;58256753,94;59902254,91;84046497,78;87870816,73;101651405,47;122866733,27;126062944,66;134158081,25;131854604,81;134617106,17;369940092,99;267965252,67;292993680,70;322394939,83;527351593,73;445904897,76;580273710,29;444924500,10;412043218,28;348233629,35;367999845,29;369048867,81;466639453,44;516742399,43;601984527,35;536694494,47;545098033,24;535853578,20;455990718,26;300774173,21;300177570,00;424723384,87;487731055,70;434321206,83;471224952,95;455092409,91;419928303,79;428890160,61;514236826,39;692499642,55;750964252,62;810928660,90;831033136,79;909564359,56;1135689997,42;1196576436,04;1297652377,97;1689772659,27;1750943039,97;2008533718,19;1817014148,45;1498688202,55;1578380292,05;1596123837,03;1710977924,97;1650459199,43
Tailandia;THA;445712828,94;525965885,35;519061302,68;535813730,20;674951923,08;739759615,38;929903846,15;1024038461,54;1030048076,92;1075384615,38;1064423076,92;1179182692,31;1487500000,00;2016289601,59;2958365848,51;2732920169,00;3436992955,92;3947627707,71;4773875030,12;6178099701,75;7800882967,71;8309884328,43;8385615714,71;8053095421,32;9154250953,92;9030262639,50;11033541326,82;14601715209,85;20357556565,02;25231110419,42;29129233354,83;35329430022,57;41206885012,26;47453553768,62;56094870775,35;70305436039,04;71417410141,78;72442713530,99;65860554069,93;71490174196,12;81953041249,71;76088350937,05;81447761993,11;93686958534,01;114062537292,65;129499031578,74;152293199936,65;181094466107,73;208095295272,46;181530283674,29;226787541383,02;262743566281,97;274121307076,84;282342608865,46;278596296775,23;271423628448,04;277248331274,58;304266112351,87;328570049086,67;324875159432,61
Tayikistán;TJK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;470211080,17;579301313,91;807699845,46;799500169,20;805619775,92;645119752,77;718209726,93;746520252,37;736447179,83;766976592,74;994316325,86;1219659989,90;1254251427,84;1645949551,30;1705737109,66;1755618386,92;1218528978,69;842886503,77;1072838488,57;1318783375,90;936778472,78;835628645,50;823936006,23;899345304,18;1125302642,20;;
Turkmenistán;TKM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1250614832,84;2148362351,53;2692664771,72;2175805362,68;2084399936,42;1774094536,53;956099519,84;774538217,27;874285154,10;1604432627,78;1466666666,67;1580037479,04;1949084322,80;2030569708,20;2486842105,26;3608775981,52;4657598499,06;11056875730,42;9517543859,65;10366666666,67;17480701754,39;20688070175,44;19535789473,68;20360701754,39;12771714285,71;8011714285,71;8521428571,43;9239000000,00;
América Latina y el Caribe (BIRF y la AIF);TLA;9225352250,88;9753221418,74;10222187445,93;12446893600,78;11647997479,85;12877887697,16;13783946632,15;13893312195,50;14665814479,24;16565028622,98;18026631394,80;19209631844,06;22601991353,70;32042000566,06;47688902133,90;43728475695,75;50852682625,56;58756316961,46;62774997974,12;81241820317,33;102599225934,09;111662678458,19;105562802776,17;108171497314,49;113688743244,37;113665277010,68;101004134440,70;109074433317,77;136390309749,49;149355551713,62;172270829392,79;193129296046,38;192861394149,91;205540360640,14;239397603609,64;281659138155,02;313631369987,45;344480261803,72;342631181160,40;357441849062,15;423284801696,32;408463108035,36;411385121350,44;444914197416,32;544948996098,75;653754871068,47;772761934565,67;875305939349,16;1008371350221,56;804272022360,36;1061693324090,34;1250379188528,32;1269192020874,40;1260686773915,87;1234751636826,36;1105977059992,54;1092592954774,25;1212059888983,32;1314782302831,41;1302147966189,73
Timor-Leste;TLS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38963800,00;42831100,00;36638100,00;33673600,00;32944800,00;32989300,00;41881700,00;54262600,00;60613400,00;66632500,00;75531100,00;66781100,00;82662600,00;77944400,00;66178100,00;48508500,00;51780400,00;38180000,00;45614400,00;568087700,00
Oriente Medio y Norte de África (BIRF y la AIF);TMN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77300494112,40;80584602612,90;88728370098,14;99755074072,00;97281791875,51;82539410753,15;98714423020,61;121074381925,76;119433505984,47;129335124593,35;155648045456,76;203324662606,66;266868051094,42;315884014146,96;382223349286,75;485651807249,36;361511160453,37;435051081058,60;491477051849,00;540668721976,37;494541333229,26;438389022752,82;330976825931,95;321989386443,65;388845728610,24;494007015549,12;498192127206,35
Tonga;TON;;;;;;;;;;;;;;;;13435004,58;8090553,59;11561654,47;11967036,74;11648334,45;16011159,19;15794070,33;17123440,51;11355855,86;17095217,20;18094839,03;17534759,36;25256966,81;24250192,26;26696066,75;38464269,18;30278420,48;32405166,65;27551300,58;33681260,42;35422928,63;44685445,25;44847645,43;37511930,29;30749162,82;29229150,14;23631258,94;33365905,13;39211569,12;45131250,92;46713099,11;42550151,82;36478254,36;54958964,65;42554538,04;45863963,92;67308880,52;80357779,22;91728053,99;76298681,23;78416242,09;108233856,42;101437276,63;103723812,56;107858180,38
Asia meridional (BIRF y la AIF);TSA;2761955376,01;2853341680,05;2983627918,98;3332679744,95;3400843225,55;3472305812,48;3481337733,99;3663760464,29;3813467563,72;3911659565,04;4544036572,84;4548105688,07;4644739036,75;5894524228,22;7581533270,43;8676858659,80;10008776177,61;11424182342,28;12224861006,52;14824725448,69;16958934192,54;17803711134,61;17696893278,63;18864284525,74;19575378169,82;18615654286,76;19901657043,10;23576370734,34;27004722650,57;30432099861,11;33375252857,71;35909392729,48;40119514207,26;43157721126,17;48768158530,53;59300111921,51;62149325285,45;66656589610,11;69660341587,35;75236553715,73;85366699347,56;86333616184,24;98434344349,02;119581146112,83;158321047991,67;197821471565,39;241855040846,00;298779083780,22;339189283869,16;323772777567,81;431981575906,50;520018104490,62;520368148075,26;551237230416,86;552008437800,91;500629897147,08;523142984641,97;584140285491,86;632221597483,54;627140876774,94
África al sur del Sahara (BIRF y la AIF);TSS;6069136853,59;6481092801,47;6825698563,24;7366922843,55;8069050129,70;8464755716,15;9039148813,98;9352071125,79;10275209865,54;11084957237,12;12155868384,26;12727480818,17;15262559351,98;20825161213,57;33008457827,73;32406444313,13;35483698257,96;43457415784,43;45673484300,20;61275878700,52;86201976557,43;71983865963,64;61082456493,69;55985129085,72;54698721711,64;53748502523,56;54814182172,49;68939433143,11;69048148022,43;76097885975,90;82053573101,66;81034552544,56;82266237608,28;75557076212,26;78932589126,38;97960369702,13;104602359323,88;110052531373,53;98628138271,86;101541209532,38;123877413296,05;115255958095,97;124568706905,26;151837485418,69;182158048611,74;227409609716,65;297459464832,88;334323970409,93;420543658789,14;316217574220,30;423428105679,39;528848476242,07;534867826154,92;478156940966,40;486679577756,73;356877211861,22;325454627346,94;382943804356,87;428353960088,06;414326921725,88
Trinidad y Tobago;TTO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Túnez;TUN;;;;;;188761904,76;219047619,05;230285714,29;254285714,29;285523809,52;316571428,57;406196213,43;567176692,52;711574952,56;1254066437,57;1343773303,50;1311100746,27;1511421911,42;1847909658,82;2801968019,68;3518399604,84;3487039287,16;3002031488,07;2869475545,08;2721035015,45;2699940083,88;2721914357,68;3376855315,55;4242247610,17;4479827241,13;5353409090,91;5277717391,30;6126865671,64;5908638138,89;7024021352,31;8096647985,62;8248099445,24;8114748168,91;8398612452,80;8713791940,65;8491938425,62;9447973865,30;9438489132,73;10839425688,79;13165877157,77;14501002004,01;15823365890,31;19876619322,62;24966398831,26;19572021032,36;21804038004,75;22232703509,02;21867213009,80;21722533390,78;21398480296,87;17302355220,23;16731378026,07;17441638422,75;19203181079,75;19126158669,57
Turquía;TUR;287710645,29;411111111,11;500000000,00;433333333,33;500000000,00;544444444,44;577777777,78;644444444,44;644444444,44;700000000,00;756521739,13;864785144,47;1229681978,80;1809187279,15;2039204423,06;1973410884,92;2491746091,07;2238640151,09;2701589654,89;2876725552,66;3550856150,87;5851518175,85;7657810068,10;7693263016,89;9362386822,30;10663948825,92;10081244162,43;13582253228,65;16947657046,44;17360346517,85;20138041278,21;20765547619,05;22805811594,20;24636054545,45;27918206081,08;33713478165,94;39094658476,66;46664617511,52;57032056072,36;48228456881,97;54534716875,59;54840476498,53;60314788748,62;72376376801,97;96593414997,76;110762734863,78;124756251343,76;149137981679,63;181566330614,84;151740208196,68;164671551280,74;192867879651,70;214511143044,03;227889295515,04;236663500409,43;212027334837,67;200753382790,68;223675672206,54;242892992562,12;249301402127,95
Tuvalu;TUV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzanía;TZA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;537502326,26;508648122,31;572500378,73;765667178,25;929865123,96;1265179986,77;1295157202,00;1246175397,90;1230116921,72;1291885319,56;1445821022,27;1878651440,64;2019020391,32;2297025915,07;2674833271,74;3124777521,31;3434320449,32;4331708455,86;5438641595,60;5291151823,37;6277203237,56;7497823405,03;8870644645,28;8684876050,84;9028242341,06;8104067362,46;8138039818,96;8072890863,82;;
Uganda;UGA;115605870,02;107812368,97;108245283,02;146023060,80;176115303,98;226330532,21;236694677,87;244817927,17;248459383,75;251680672,27;294257703,08;280952380,95;289215686,27;281792717,09;309129814,55;204111111,11;278700000,00;268764705,88;330434782,61;415000000,00;242000000,00;215000000,00;182500000,00;194000000,00;458913258,93;483550235,28;502570433,56;517052814,08;492900000,00;419712440,44;311669506,55;247948150,50;250344420,68;227444247,47;348784843,39;678725728,98;722999697,87;837552441,54;634713533,00;734918410,30;659668069,16;672714062,01;692819583,93;752307745,70;1008067256,63;1310093940,05;1524126923,66;1990712052,62;3506150651,51;4677180750,95;3687465011,93;3583197948,47;4230158408,06;4774874221,33;4874969999,05;4170603023,99;3629243939,24;5124374696,99;4968292701,30;6047736389,04
Ucrania;UKR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26529048347,85;22517259875,23;20230191964,64;17732031954,76;16988495838,62;18596682378,17;22695834206,80;20341623019,83;20356661717,60;17543987600,59;16959999991,15;19521221884,91;19941549859,46;22091578117,37;27388564892,08;39057153600,30;41949382402,87;47525544554,46;60543960396,04;79896529465,37;51428149707,36;63998815464,49;81280184748,23;83884244775,37;78744026022,77;64873261712,67;47880172307,24;46023216039,89;53867411624,04;59166743258,40;63315071037,24
Ingreso mediano alto;UMC;25308345331,46;25232249201,40;26225650489,42;30574513812,55;30272115231,81;32950125090,41;35135876590,71;35826679018,35;38471932471,15;42188034308,44;45376178888,61;52151343223,77;62820700552,97;96196405042,62;159001414853,54;154230358718,34;178811601145,10;199007706559,94;207294670748,41;280411460217,00;341091399520,57;324574454413,27;333731434326,08;343220225922,50;360614048130,21;353396324901,37;314502206219,27;384848086687,87;451896445307,80;485825725821,31;519357779463,10;523029391184,63;791743762878,02;693941948118,95;729916486961,23;847768357517,31;915521851542,93;983695143523,34;940120121571,60;983496812269,81;1197960291660,27;1178719253826,73;1286202227865,39;1540942757729,05;1978277684018,25;2439711451647,87;2963347203348,18;3562538258065,80;4295760845494,74;3411655440573,89;4406312846842,74;5327839609128,50;5599739875417,43;5734392115412,42;5732116102334,30;5086050300184,68;4819006507917,34;5425114733467,05;6053457861166,47;5977262789572,82
Uruguay;URY;171350239,89;219799542,82;193918025,56;185026101,90;235904694,50;347846451,62;309880742,30;233417808,35;241962614,40;268548387,10;296774193,55;288709677,42;337963852,56;412996076,54;588256717,02;593739237,78;717274791,82;818672296,50;925434933,83;1208816163,65;1527803802,70;1679801358,25;1314943009,97;1310718586,91;1289224289,85;1266123611,06;1541476814,98;1594966344,75;1811728050,70;1982636216,99;2188214420,08;2318926500,47;2633279555,67;2869305270,10;3454180495,25;3665940935,58;4035403171,18;4184615195,57;4168346705,01;3621012837,40;3811049833,14;3511970183,03;2805886753,06;3304408127,70;4394994711,23;5279006690,44;5932087138,37;6810249649,64;9171514626,48;8579858660,15;10612138803,05;12672707379,05;13287539942,86;13435347409,08;13474880881,09;11974918857,77;11289661016,90;12756758079,74;12517888056,62;12175334397,76
Estados Unidos;USA;;;;;;;;;;;59709000000,00;62963000000,00;70843000000,00;95270000000,00;126650000000,00;138706000000,00;149515000000,00;159349000000,00;186883000000,00;230130000000,00;280772000000,00;305239000000,00;283210000000,00;276996000000,00;302381000000,00;303211000000,00;320998000000,00;363943000000,00;444601000000,00;504289000000,00;551873000000,00;594931000000,00;633053000000,00;654799000000,00;720937000000,00;812810000000,00;867589000000,00;953803000000,00;952979000000,00;992778000000,00;1096255000000,00;1024636000000,00;998741000000,00;1036177000000,00;1177631000000,00;1305225000000,00;1472613000000,00;1660853000000,00;1837055000000,00;1581996000000,00;1846280000000,00;2102995000000,00;2191280000000,00;2273428000000,00;2371704000000,00;2265862000000,00;2227174000000,00;2374560000000,00;2528704000000,00;2514751000000,00
Uzbekistán;UZB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3997132075,47;3382144369,18;3104709563,54;3393714865,38;3383383874,63;2995507327,41;3875170383,18;5027333202,51;5409530612,61;6328126538,25;8851137334,98;12165067485,59;11677571266,77;13030252051,82;14991418710,40;13608904345,41;14367370513,01;13593687690,62;12548905306,07;12166506404,93;12897521865,49;14131222413,31;18070469613,53
San Vicente y las Granadinas;VCT;;;;;;;;;;;;;;;;;;15811111,11;27392592,59;28262962,96;33137037,04;42955555,56;50344444,44;57681481,48;71462962,96;82400000,00;92888888,89;91096296,30;124503703,70;115177777,78;130166666,67;113362962,96;137966666,67;119481481,48;112255555,56;136311111,11;149237037,04;148344444,44;157414814,81;177185185,19;179414814,81;175943333,33;178312814,81;172849111,11;184518296,30;200544555,56;211994444,44;212220185,19;210168333,33;192307703,70;183200000,00;182800000,00;188300000,00;;;;;;;
Venezuela;VEN;2367454545,45;2597212121,21;2923454545,45;3125151515,15;2443818181,82;2451466666,67;2429977777,78;2516000000,00;2537488888,89;2516000000,00;2688022222,22;3276954545,45;3254954545,45;4883441860,47;11207186046,51;9024255813,95;9339325581,40;9811906976,74;9474348837,21;14447813953,49;19286255813,95;20231441860,47;16968302325,58;15325488372,09;15038842857,14;13973026666,67;11651320987,65;9720924137,93;12017951724,14;14372731988,47;18552560767,59;16225010563,38;15403358187,13;15669320484,58;17447363636,36;20305023755,66;24925953989,94;25116968890,71;19106932067,20;22448178966,49;34842594117,65;27942991571,09;28270835558,62;28308417019,69;40706272933,96;57707308833,38;67003462040,06;71713558453,66;97382107619,14;59597633591,35;112179378987,67;94764308628,45;99786475648,71;91879401807,25;80524231883,14;;;;;
Islas Vírgenes Británicas;VGB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islas Vírgenes (EE.UU.);VIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4809000000,00;6520000000,00;8604000000,00;11632000000,00;12730000000,00;14141000000,00;18412000000,00;10717000000,00;12945000000,00;14371000000,00;3278000000,00;2525000000,00;2795000000,00;2795000000,00;2795000000,00;2795000000,00;;
Viet Nam;VNM;;;;;;;;;;;;;;;;;;;;;;;;;;;1744152761,17;2200010145,48;1003045229,33;1500912820,22;2332325664,65;2971976968,92;3428344546,97;3785936655,43;5539525589,30;6804127645,68;10077135261,32;11570361483,05;12203044875,11;14332147613,24;16808688578,36;17997102320,81;19193787586,95;22415697883,65;27134530700,56;36712091438,12;44944777029,24;54591007520,90;69724976613,66;66374595429,02;83473591218,51;107605943514,67;124700595352,41;143186372437,71;160889682239,46;173490415457,86;192187638306,36;227345654409,11;259514070626,34;279720233909,74
Vanuatu;VUT;;;;;;;;;;;;;;;;;;;;;37603233,18;37893106,82;41971562,66;59716193,02;78182001,41;60283687,94;41260413,16;46809711,51;52755061,00;54032160,77;74577139,93;80560530,09;89459573,87;86518452,72;99359993,13;104432214,50;112684503,08;133416760,16;110925951,34;100174317,26;106572568,37;97899354,84;111107678,76;136092224,19;166437069,51;179247165,57;181334552,90;214755338,62;274566730,68;299604275,03;326760627,33;351238191,47;383721495,07;383446598,09;395707502,80;;;;;
Mundo;WLD;;;;;;;;;;;383680142657,97;430063045198,84;510130476268,93;698950395545,29;970006675886,12;1028906718563,86;1147818115325,96;1303490763494,64;1512928719725,97;1904734161623,72;2305724563239,08;2303413561078,02;2169591808528,43;2132791486832,06;2252934569857,44;2285986800486,65;2549694182038,62;3021223725912,85;3474705328413,30;3761418147361,04;4308346543842,50;4495687013573,22;5069126314961,06;4913813537042,92;5433470297525,09;6435130462322,36;6729725870509,16;6976975541401,02;6894435625139,54;7140582565734,55;7914982187020,22;7676349819072,98;8057792391497,10;9357747275828,96;11359328740569,10;12923287535644,60;14892748998355,70;17319337993678,20;19770920037927,20;15939415345984,10;19041726052137,20;22518105168770,90;22882812011832,20;23498419821832,10;23911439453578,90;21336046553685,70;20935904362479,50;23058934707418,50;25272632876323,50;24889713110081,70
Samoa;WSM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96313711,37;103683595,48;118514906,57;136058037,86;148046270,64;167537032,79;178694538,99;175821407,65;188534321,07;211276828,35;215950586,70;222372576,48;219827047,27;223684831,48;242866243,26;262465018,14;286021703,55;316413903,74
Kosovo;XKX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137595618,09;156621056,20;385428322,77;413878870,79;553882825,24;748836572,68;891899809,58;965407057,52;1163993106,19;1583658129,18;1511627906,98;1551467658,39;1664408130,73;1413402862,53;1592317910,12;1930976050,61;2099433160,13;2315661665,92
Yemen, Rep. del;YEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudáfrica;ZAF;2238599105,46;2337999065,74;2498999001,40;2696398922,52;2846198862,66;2913398835,81;3123398751,89;3385198647,27;3760398497,34;3859798457,62;3904598439,72;4325960319,72;5260657260,00;7213681633,80;9997395002,78;10231130026,44;9840549991,44;11913999989,64;14669399987,24;19695433307,72;28496454297,97;23474811206,45;20090884048,04;20941567188,97;19094712692,88;17986023090,17;19987469176,57;25959791097,07;26828621917,84;25616569326,58;27148933017,91;26149497612,55;27855752235,92;29312905429,41;30010715900,04;34412207047,81;35543984467,42;36601649970,32;34450653088,41;33741637489,58;37034201374,34;35694721925,38;36701262724,49;47117929329,65;58215242193,91;68172283112,92;79519161190,28;93339341982,00;102154408560,50;82601460991,07;107407119051,52;126845106113,40;117805454390,43;113611981865,66;110424915818,30;95771761550,35;90628807244,64;103564737960,93;110144477440,51;104915839733,12
Zambia;ZMB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1204879892,44;1252564170,81;1024449292,16;1177862381,13;870898447,99;852345058,63;861422399,38;1028111855,77;1137944596,01;1258986753,43;2086548347,95;2550444807,89;4157837750,83;4721899912,55;5179705635,80;4483693050,08;7503512538,83;9494352665,25;10222369009,00;11353601808,78;10540534390,85;7889462953,52;7402199038,07;9052010305,16;9987392203,17;8073610874,05
Zimbabwe;ZWE;;;;;;;;;;;;;;;;995125700,00;948325200,00;933760800,00;958296200,00;1128686300,00;1560677300,00;1556227500,00;1445393900,00;1276639700,00;1306069400,00;1251797100,00;1495277800,00;1618950700,00;1855256800,00;1934216900,00;2008581800,00;2063885600,00;1838241100,00;2016378300,00;2384171900,00;2719089900,00;3090258100,00;3206715700,00;2778011500,00;2565485300,00;2552871400,00;2369300000,00;2019000000,00;1855571300,00;2001178100,00;1930796900,00;1957416600,00;1999583100,00;1831052800,00;1882654700,00;3569254400,00;4907581300,00;4306653100,00;4197687400,00;4080440700,00;3824969000,00;4098132100,00;4332805600,00;4619344600,00;
